,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
53,2691fa1064305faef157eb1e7d15492efad3b8cf56f04e7c5d56c60d05f335aa,0,0,0,0.0,0,6.530757060999269,0,0,2
54,f383f25bf94c01a470e5eb7bf786b3703841438342095c2c18e1ae9cfdcdcab3,15,0,2,0.0,0,7.964805470002005,0,0,2
55,7522c287068cacbd64697610a281060d5731c91dfad010352dd13840eb4debb7,9,1,3,0.0,0,7.240017759220987,249,37,1
56,f557690151588a2cc4219d697e1a626c6cb1948ccf41a2b27504d8cb653ba613,0,0,0,0.0,0,6.833137159350008,0,0,1
57,861e2544ddb9739d79b265aab1e327d11617bc9d9c94bc5b35282c33fcb419bc,0,0,5,0.0,0,7.801832261409768,0,0,2
58,2ed8f1d59b4ececd25873aea5d8932e99ad5231f0af4dd53ae4677f8e057d2e8,5,0,7,0.0,0,6.614689843695174,0,0,1
59,db466f3f662e23c7e95799f1502c30a1c48fa90e718c83c8f4d2fd362af85f6d,9,0,3,0.0,0,7.1450735294486485,0,0,1
60,e30a606a566867ed6e0dc1f8f9bd80d716902b69613f05bdf314b3834443983d,0,3,0,0.0,0,7.576222385918492,0,132,1
61,1d068be8fde3a1814d045fabb78f29d911da9aa98929acd71558eef2fadd0e5d,5,0,12,0.0,0,4.885443710541251,0,0,1
62,44e6e2035db0ab9c4e811e7418c72f01f50e675dbdffd8114e29f965ec62eb38,6,0,1,0.0,0,7.129060889891479,0,0,1
63,5b3ae7cebdeb1c3223ea55a8dfc6c4582af4533d9d67dee4a4ca2735dd2af596,0,0,0,0.0,0,5.4753954805985465,0,0,1
64,097bc016f09af07d254e09918544680debc2399df3660310d6684d0ad553cb63,2,0,1,0.0,0,7.46757646703882,0,0,1
65,b615c43fdf2622869f9a613b5065f0afc44998371f75a668229fabd87417d148,0,0,0,0.0,0,6.095256434818826,0,0,1
66,1c617cfb5d8a252e015f9937af47d84f5557d7ebe25f2b2acfeb03671bf08ed9,7,0,14,0.0,0,6.538123766533199,0,0,1
67,f337a5352d33d4ca963de7e18d8d544ac4c0ecb42f51bbbf2be8f5526e9212a9,6,0,7,0.0,0,6.676614443243168,0,0,1
68,72c677ba5bf40394361b3566b6bb2b1c0c5e726b10c9af2debf7384385ebdbd1,2,1,1,0.0,0,7.020445741786473,0,0,1
69,a569e64e23457702fa1f52d859d891d4355ca05289b02ecc7442fbaad8fd2b73,0,0,0,0.0,0,5.477988639124369,0,0,1
70,462d441a05e5f9978049180592ebf6de0a6bd2a6af40b85676e86b38a4746753,2,0,0,0.0,0,4.582413279305747,0,0,1
71,21ca06b18698d14154a45822aaae1e3837d168cc7630bcd3ec3d8c68aaa959e6,13,0,10,0.0,0,6.798459461579151,0,0,1
72,3ea105732d9a524bdf914b2caec5f3fd8572149e60be1b66ce05d9ad9929e96f,0,0,0,0.0,0,5.513759655017674,0,0,1
73,0ea3434d2bdfd9609eda5fce2a68febac2137af72846de52e0008b142297ffbd,3,0,5,0.0,0,6.673085594308122,0,0,1
74,f8a4c83ae063c0291c9776221ef39fd8223742460618687af3b9100ff434b367,0,0,0,0.0,0,5.27029617549611,0,0,1
75,30634e675eddb8a0b953dac342b0b93958809bdaf3577f85a46c4d5d4e3ea539,0,0,1,0.0,0,5.779923618189884,0,0,1
76,5402394c09450f2dee08a7a009359ad04d282bcc413953a0efaef2b9e8a35de6,0,0,0,0.0,0,5.540994937777885,0,0,1
77,f6196a80637663db8c0c54a54cc05f37a222e27de70148d713e9e25373741181,0,0,0,0.0,0,5.491153448896539,0,0,1
78,dbba1ee9800e1b4960732e07db4a5de0f7505065197acf8e09311a7d75eec5b9,4,4,0,0.0,0,7.019526886867894,785,416,1
79,1ccabfac803b42413db4d7194c304c320802444da4a0705ed85ab4e2555b6c02,0,0,0,0.0,0,1.958296025171192,0,0,1
80,f325506f47468509b556d61c0d4b65627da8aca73e9777e79045a8b822214c2b,4,0,7,0.0,0,6.256404932679363,0,0,1
81,c752d73df716e56d123b18d7b3bff5ac14d273f27d709f6424cd32cefa2b34b6,2,1,1,0.0,0,5.705271586190757,249,37,1
82,566cb26d5e241120df949bcd1cd82242c56581ab13731345ecc23d309cf5bc00,0,0,0,0.0,0,5.47968137116384,0,0,1
83,951cf6ec1da55f56342f947c8e16c66255ddec4141981affd96f4129c037042b,3,0,12,0.0,0,7.997739323893301,0,0,1
84,45a3d42a74ac1cdf04901603ac56ea227b45d66dabfa845a774692bcd6483707,1,0,0,0.0,0,4.998838969426619,0,0,1
85,ed9884bac608c06b7057037cc91d90e4ae5f74dd2dbce2af476699c6d4492d82,2,0,1,0.0,0,6.273763013994543,0,0,1
86,8c8e7406df371a103d15238fdce05a1d215a7c7c0d675a41a9f122453f94eaa9,2,1,0,0.0,0,6.626974059738694,249,37,1
87,0461ab529687db63e3344a07db663b4da9531d7b14fc2b418d5ddf19faa25c89,0,1,2,0.0,0,6.493902013892431,249,37,2
88,a79ad8a9a366b469cd6ed3b39a4a7f161728f836b20451d66b664e609f21d4a9,2,0,0,0.0,0,6.608196271890636,0,0,1
